date,year,month,day,full_path,status,missing_list,meta_size
2012-03-26,2012,3,26,/nrp/sio/embeddings_modis_2002-2022/2012/03/26/,OK,,851506
2012-03-27,2012,3,27,/nrp/sio/embeddings_modis_2002-2022/2012/03/27/,OK,,842687
2012-03-28,2012,3,28,/nrp/sio/embeddings_modis_2002-2022/2012/03/28/,OK,,833156
2012-03-29,2012,3,29,/nrp/sio/embeddings_modis_2002-2022/2012/03/29/,OK,,861193
2012-03-30,2012,3,30,/nrp/sio/embeddings_modis_2002-2022/2012/03/30/,OK,,820714
2012-03-31,2012,3,31,/nrp/sio/embeddings_modis_2002-2022/2012/03/31/,OK,,872959
2012-04-01,2012,4,1,/nrp/sio/embeddings_modis_2002-2022/2012/04/01/,OK,,818534
2012-04-02,2012,4,2,/nrp/sio/embeddings_modis_2002-2022/2012/04/02/,OK,,855915
2012-04-03,2012,4,3,/nrp/sio/embeddings_modis_2002-2022/2012/04/03/,OK,,832295
2012-04-04,2012,4,4,/nrp/sio/embeddings_modis_2002-2022/2012/04/04/,OK,,842861
2012-04-05,2012,4,5,/nrp/sio/embeddings_modis_2002-2022/2012/04/05/,OK,,852767
2012-04-06,2012,4,6,/nrp/sio/embeddings_modis_2002-2022/2012/04/06/,OK,,833659
2012-04-07,2012,4,7,/nrp/sio/embeddings_modis_2002-2022/2012/04/07/,OK,,866303
2012-04-08,2012,4,8,/nrp/sio/embeddings_modis_2002-2022/2012/04/08/,OK,,818634
2012-04-09,2012,4,9,/nrp/sio/embeddings_modis_2002-2022/2012/04/09/,OK,,872911
2012-04-10,2012,4,10,/nrp/sio/embeddings_modis_2002-2022/2012/04/10/,OK,,825403
2012-04-11,2012,4,11,/nrp/sio/embeddings_modis_2002-2022/2012/04/11/,OK,,854114
2012-04-12,2012,4,12,/nrp/sio/embeddings_modis_2002-2022/2012/04/12/,OK,,841627
2012-04-13,2012,4,13,/nrp/sio/embeddings_modis_2002-2022/2012/04/13/,OK,,842506
2012-04-14,2012,4,14,/nrp/sio/embeddings_modis_2002-2022/2012/04/14/,OK,,857125
2012-04-15,2012,4,15,/nrp/sio/embeddings_modis_2002-2022/2012/04/15/,OK,,825632
2012-04-16,2012,4,16,/nrp/sio/embeddings_modis_2002-2022/2012/04/16/,OK,,872780
2012-04-17,2012,4,17,/nrp/sio/embeddings_modis_2002-2022/2012/04/17/,OK,,815348
2012-04-18,2012,4,18,/nrp/sio/embeddings_modis_2002-2022/2012/04/18/,OK,,865172
2012-04-19,2012,4,19,/nrp/sio/embeddings_modis_2002-2022/2012/04/19/,OK,,835015
2012-04-20,2012,4,20,/nrp/sio/embeddings_modis_2002-2022/2012/04/20/,OK,,849736
2012-04-21,2012,4,21,/nrp/sio/embeddings_modis_2002-2022/2012/04/21/,OK,,848124
2012-04-22,2012,4,22,/nrp/sio/embeddings_modis_2002-2022/2012/04/22/,OK,,832139
2012-04-23,2012,4,23,/nrp/sio/embeddings_modis_2002-2022/2012/04/23/,OK,,863467
2012-04-24,2012,4,24,/nrp/sio/embeddings_modis_2002-2022/2012/04/24/,OK,,814736
2012-04-25,2012,4,25,/nrp/sio/embeddings_modis_2002-2022/2012/04/25/,OK,,869950
2012-04-26,2012,4,26,/nrp/sio/embeddings_modis_2002-2022/2012/04/26/,OK,,821315
2012-04-27,2012,4,27,/nrp/sio/embeddings_modis_2002-2022/2012/04/27/,OK,,855815
2012-04-28,2012,4,28,/nrp/sio/embeddings_modis_2002-2022/2012/04/28/,OK,,836251
2012-04-29,2012,4,29,/nrp/sio/embeddings_modis_2002-2022/2012/04/29/,OK,,642197
2012-04-30,2012,4,30,/nrp/sio/embeddings_modis_2002-2022/2012/04/30/,OK,,854491
2012-05-01,2012,5,1,/nrp/sio/embeddings_modis_2002-2022/2012/05/01/,OK,,826130
2012-05-02,2012,5,2,/nrp/sio/embeddings_modis_2002-2022/2012/05/02/,OK,,863101
2012-05-03,2012,5,3,/nrp/sio/embeddings_modis_2002-2022/2012/05/03/,OK,,814808
2012-05-04,2012,5,4,/nrp/sio/embeddings_modis_2002-2022/2012/05/04/,OK,,863800
2012-05-05,2012,5,5,/nrp/sio/embeddings_modis_2002-2022/2012/05/05/,OK,,826962
2012-05-06,2012,5,6,/nrp/sio/embeddings_modis_2002-2022/2012/05/06/,OK,,847644
2012-05-07,2012,5,7,/nrp/sio/embeddings_modis_2002-2022/2012/05/07/,OK,,840828
2012-05-08,2012,5,8,/nrp/sio/embeddings_modis_2002-2022/2012/05/08/,OK,,831868
2012-05-09,2012,5,9,/nrp/sio/embeddings_modis_2002-2022/2012/05/09/,OK,,858824
2012-05-10,2012,5,10,/nrp/sio/embeddings_modis_2002-2022/2012/05/10/,OK,,816260
2012-05-11,2012,5,11,/nrp/sio/embeddings_modis_2002-2022/2012/05/11/,OK,,869220
2012-05-12,2012,5,12,/nrp/sio/embeddings_modis_2002-2022/2012/05/12/,OK,,819881
2012-05-13,2012,5,13,/nrp/sio/embeddings_modis_2002-2022/2012/05/13/,OK,,859408
2012-05-14,2012,5,14,/nrp/sio/embeddings_modis_2002-2022/2012/05/14/,OK,,833880
2012-05-15,2012,5,15,/nrp/sio/embeddings_modis_2002-2022/2012/05/15/,OK,,840382
2012-05-16,2012,5,16,/nrp/sio/embeddings_modis_2002-2022/2012/05/16/,OK,,849906
2012-05-17,2012,5,17,/nrp/sio/embeddings_modis_2002-2022/2012/05/17/,OK,,826321
2012-05-18,2012,5,18,/nrp/sio/embeddings_modis_2002-2022/2012/05/18/,OK,,866430
2012-05-19,2012,5,19,/nrp/sio/embeddings_modis_2002-2022/2012/05/19/,OK,,813987
2012-05-20,2012,5,20,/nrp/sio/embeddings_modis_2002-2022/2012/05/20/,OK,,865033
2012-05-21,2012,5,21,/nrp/sio/embeddings_modis_2002-2022/2012/05/21/,OK,,826565
2012-05-22,2012,5,22,/nrp/sio/embeddings_modis_2002-2022/2012/05/22/,OK,,848233
2012-05-23,2012,5,23,/nrp/sio/embeddings_modis_2002-2022/2012/05/23/,OK,,842456
2012-05-24,2012,5,24,/nrp/sio/embeddings_modis_2002-2022/2012/05/24/,OK,,783033
2012-05-25,2012,5,25,/nrp/sio/embeddings_modis_2002-2022/2012/05/25/,OK,,860207
2012-05-26,2012,5,26,/nrp/sio/embeddings_modis_2002-2022/2012/05/26/,OK,,821705
2012-05-27,2012,5,27,/nrp/sio/embeddings_modis_2002-2022/2012/05/27/,OK,,869492
2012-05-28,2012,5,28,/nrp/sio/embeddings_modis_2002-2022/2012/05/28/,OK,,820474
2012-05-29,2012,5,29,/nrp/sio/embeddings_modis_2002-2022/2012/05/29/,OK,,857961
2012-05-30,2012,5,30,/nrp/sio/embeddings_modis_2002-2022/2012/05/30/,OK,,830418
2012-05-31,2012,5,31,/nrp/sio/embeddings_modis_2002-2022/2012/05/31/,OK,,834034
2012-06-01,2012,6,1,/nrp/sio/embeddings_modis_2002-2022/2012/06/01/,OK,,848394
2012-06-02,2012,6,2,/nrp/sio/embeddings_modis_2002-2022/2012/06/02/,OK,,825634
2012-06-03,2012,6,3,/nrp/sio/embeddings_modis_2002-2022/2012/06/03/,OK,,862972
2012-06-04,2012,6,4,/nrp/sio/embeddings_modis_2002-2022/2012/06/04/,OK,,813825
2012-06-05,2012,6,5,/nrp/sio/embeddings_modis_2002-2022/2012/06/05/,OK,,863760
2012-06-06,2012,6,6,/nrp/sio/embeddings_modis_2002-2022/2012/06/06/,OK,,823060
2012-06-07,2012,6,7,/nrp/sio/embeddings_modis_2002-2022/2012/06/07/,OK,,847194
2012-06-08,2012,6,8,/nrp/sio/embeddings_modis_2002-2022/2012/06/08/,OK,,835505
2012-06-09,2012,6,9,/nrp/sio/embeddings_modis_2002-2022/2012/06/09/,OK,,828978
2012-06-10,2012,6,10,/nrp/sio/embeddings_modis_2002-2022/2012/06/10/,OK,,827175
2012-06-11,2012,6,11,/nrp/sio/embeddings_modis_2002-2022/2012/06/11/,OK,,810495
2012-06-12,2012,6,12,/nrp/sio/embeddings_modis_2002-2022/2012/06/12/,OK,,857924
2012-06-13,2012,6,13,/nrp/sio/embeddings_modis_2002-2022/2012/06/13/,OK,,808140
2012-06-14,2012,6,14,/nrp/sio/embeddings_modis_2002-2022/2012/06/14/,OK,,848022
2012-06-15,2012,6,15,/nrp/sio/embeddings_modis_2002-2022/2012/06/15/,OK,,822021
2012-06-16,2012,6,16,/nrp/sio/embeddings_modis_2002-2022/2012/06/16/,OK,,834636
2012-06-17,2012,6,17,/nrp/sio/embeddings_modis_2002-2022/2012/06/17/,OK,,839411
2012-06-18,2012,6,18,/nrp/sio/embeddings_modis_2002-2022/2012/06/18/,OK,,820287
2012-06-19,2012,6,19,/nrp/sio/embeddings_modis_2002-2022/2012/06/19/,OK,,854294
2012-06-20,2012,6,20,/nrp/sio/embeddings_modis_2002-2022/2012/06/20/,OK,,809950
2012-06-21,2012,6,21,/nrp/sio/embeddings_modis_2002-2022/2012/06/21/,OK,,857123
2012-06-22,2012,6,22,/nrp/sio/embeddings_modis_2002-2022/2012/06/22/,OK,,825998
2012-06-23,2012,6,23,/nrp/sio/embeddings_modis_2002-2022/2012/06/23/,OK,,845930
2012-06-24,2012,6,24,/nrp/sio/embeddings_modis_2002-2022/2012/06/24/,OK,,837508
2012-06-25,2012,6,25,/nrp/sio/embeddings_modis_2002-2022/2012/06/25/,OK,,832124
2012-06-26,2012,6,26,/nrp/sio/embeddings_modis_2002-2022/2012/06/26/,OK,,850996
2012-06-27,2012,6,27,/nrp/sio/embeddings_modis_2002-2022/2012/06/27/,OK,,813679
2012-06-28,2012,6,28,/nrp/sio/embeddings_modis_2002-2022/2012/06/28/,OK,,856296
2012-06-29,2012,6,29,/nrp/sio/embeddings_modis_2002-2022/2012/06/29/,OK,,790003
2012-06-30,2012,6,30,/nrp/sio/embeddings_modis_2002-2022/2012/06/30/,OK,,849679
2012-07-01,2012,7,1,/nrp/sio/embeddings_modis_2002-2022/2012/07/01/,OK,,826513
2012-07-02,2012,7,2,/nrp/sio/embeddings_modis_2002-2022/2012/07/02/,OK,,835187
2012-07-03,2012,7,3,/nrp/sio/embeddings_modis_2002-2022/2012/07/03/,OK,,841756
2012-07-04,2012,7,4,/nrp/sio/embeddings_modis_2002-2022/2012/07/04/,OK,,822514
2012-07-05,2012,7,5,/nrp/sio/embeddings_modis_2002-2022/2012/07/05/,OK,,859071
2012-07-06,2012,7,6,/nrp/sio/embeddings_modis_2002-2022/2012/07/06/,OK,,792360
2012-07-07,2012,7,7,/nrp/sio/embeddings_modis_2002-2022/2012/07/07/,OK,,860394
2012-07-08,2012,7,8,/nrp/sio/embeddings_modis_2002-2022/2012/07/08/,OK,,823004
2012-07-09,2012,7,9,/nrp/sio/embeddings_modis_2002-2022/2012/07/09/,OK,,845121
2012-07-10,2012,7,10,/nrp/sio/embeddings_modis_2002-2022/2012/07/10/,OK,,833663
2012-07-11,2012,7,11,/nrp/sio/embeddings_modis_2002-2022/2012/07/11/,OK,,827467
2012-07-12,2012,7,12,/nrp/sio/embeddings_modis_2002-2022/2012/07/12/,OK,,851391
2012-07-13,2012,7,13,/nrp/sio/embeddings_modis_2002-2022/2012/07/13/,OK,,814292
2012-07-14,2012,7,14,/nrp/sio/embeddings_modis_2002-2022/2012/07/14/,OK,,858690
2012-07-15,2012,7,15,/nrp/sio/embeddings_modis_2002-2022/2012/07/15/,OK,,810086
2012-07-16,2012,7,16,/nrp/sio/embeddings_modis_2002-2022/2012/07/16/,OK,,849697
2012-07-17,2012,7,17,/nrp/sio/embeddings_modis_2002-2022/2012/07/17/,OK,,828508
2012-07-18,2012,7,18,/nrp/sio/embeddings_modis_2002-2022/2012/07/18/,OK,,833892
2012-07-19,2012,7,19,/nrp/sio/embeddings_modis_2002-2022/2012/07/19/,OK,,841865
2012-07-20,2012,7,20,/nrp/sio/embeddings_modis_2002-2022/2012/07/20/,OK,,819805
2012-07-21,2012,7,21,/nrp/sio/embeddings_modis_2002-2022/2012/07/21/,OK,,855399
2012-07-22,2012,7,22,/nrp/sio/embeddings_modis_2002-2022/2012/07/22/,OK,,626558
2012-07-23,2012,7,23,/nrp/sio/embeddings_modis_2002-2022/2012/07/23/,OK,,853124
2012-07-24,2012,7,24,/nrp/sio/embeddings_modis_2002-2022/2012/07/24/,OK,,820338
2012-07-25,2012,7,25,/nrp/sio/embeddings_modis_2002-2022/2012/07/25/,OK,,843328
2012-07-26,2012,7,26,/nrp/sio/embeddings_modis_2002-2022/2012/07/26/,OK,,833957
2012-07-27,2012,7,27,/nrp/sio/embeddings_modis_2002-2022/2012/07/27/,OK,,826985
2012-07-28,2012,7,28,/nrp/sio/embeddings_modis_2002-2022/2012/07/28/,OK,,850994
2012-07-29,2012,7,29,/nrp/sio/embeddings_modis_2002-2022/2012/07/29/,OK,,811345
2012-07-30,2012,7,30,/nrp/sio/embeddings_modis_2002-2022/2012/07/30/,OK,,858387
2012-07-31,2012,7,31,/nrp/sio/embeddings_modis_2002-2022/2012/07/31/,OK,,814119
2012-08-01,2012,8,1,/nrp/sio/embeddings_modis_2002-2022/2012/08/01/,OK,,844306
2012-08-02,2012,8,2,/nrp/sio/embeddings_modis_2002-2022/2012/08/02/,OK,,828423
2012-08-03,2012,8,3,/nrp/sio/embeddings_modis_2002-2022/2012/08/03/,OK,,834469
2012-08-04,2012,8,4,/nrp/sio/embeddings_modis_2002-2022/2012/08/04/,OK,,845986
2012-08-05,2012,8,5,/nrp/sio/embeddings_modis_2002-2022/2012/08/05/,OK,,819537
2012-08-06,2012,8,6,/nrp/sio/embeddings_modis_2002-2022/2012/08/06/,OK,,860771
2012-08-07,2012,8,7,/nrp/sio/embeddings_modis_2002-2022/2012/08/07/,OK,,805318
2012-08-08,2012,8,8,/nrp/sio/embeddings_modis_2002-2022/2012/08/08/,OK,,854802
2012-08-09,2012,8,9,/nrp/sio/embeddings_modis_2002-2022/2012/08/09/,OK,,820946
2012-08-10,2012,8,10,/nrp/sio/embeddings_modis_2002-2022/2012/08/10/,OK,,838414
2012-08-11,2012,8,11,/nrp/sio/embeddings_modis_2002-2022/2012/08/11/,OK,,836439
2012-08-12,2012,8,12,/nrp/sio/embeddings_modis_2002-2022/2012/08/12/,OK,,825094
2012-08-13,2012,8,13,/nrp/sio/embeddings_modis_2002-2022/2012/08/13/,OK,,856001
2012-08-14,2012,8,14,/nrp/sio/embeddings_modis_2002-2022/2012/08/14/,OK,,809185
2012-08-15,2012,8,15,/nrp/sio/embeddings_modis_2002-2022/2012/08/15/,OK,,862717
2012-08-16,2012,8,16,/nrp/sio/embeddings_modis_2002-2022/2012/08/16/,OK,,819548
2012-08-17,2012,8,17,/nrp/sio/embeddings_modis_2002-2022/2012/08/17/,OK,,847621
2012-08-18,2012,8,18,/nrp/sio/embeddings_modis_2002-2022/2012/08/18/,OK,,834481
2012-08-19,2012,8,19,/nrp/sio/embeddings_modis_2002-2022/2012/08/19/,OK,,836146
2012-08-20,2012,8,20,/nrp/sio/embeddings_modis_2002-2022/2012/08/20/,OK,,848179
2012-08-21,2012,8,21,/nrp/sio/embeddings_modis_2002-2022/2012/08/21/,OK,,816806
2012-08-22,2012,8,22,/nrp/sio/embeddings_modis_2002-2022/2012/08/22/,OK,,861780
2012-08-23,2012,8,23,/nrp/sio/embeddings_modis_2002-2022/2012/08/23/,OK,,811053
2012-08-24,2012,8,24,/nrp/sio/embeddings_modis_2002-2022/2012/08/24/,OK,,857194
2012-08-25,2012,8,25,/nrp/sio/embeddings_modis_2002-2022/2012/08/25/,OK,,827862
2012-08-26,2012,8,26,/nrp/sio/embeddings_modis_2002-2022/2012/08/26/,OK,,842464
2012-08-27,2012,8,27,/nrp/sio/embeddings_modis_2002-2022/2012/08/27/,OK,,842496
2012-08-28,2012,8,28,/nrp/sio/embeddings_modis_2002-2022/2012/08/28/,OK,,824130
2012-08-29,2012,8,29,/nrp/sio/embeddings_modis_2002-2022/2012/08/29/,OK,,857398
2012-08-30,2012,8,30,/nrp/sio/embeddings_modis_2002-2022/2012/08/30/,OK,,808546
2012-08-31,2012,8,31,/nrp/sio/embeddings_modis_2002-2022/2012/08/31/,OK,,860881
2012-09-01,2012,9,1,/nrp/sio/embeddings_modis_2002-2022/2012/09/01/,OK,,819792
2012-09-02,2012,9,2,/nrp/sio/embeddings_modis_2002-2022/2012/09/02/,OK,,843165
2012-09-03,2012,9,3,/nrp/sio/embeddings_modis_2002-2022/2012/09/03/,OK,,833480
2012-09-04,2012,9,4,/nrp/sio/embeddings_modis_2002-2022/2012/09/04/,OK,,828415
2012-09-05,2012,9,5,/nrp/sio/embeddings_modis_2002-2022/2012/09/05/,OK,,851858
2012-09-06,2012,9,6,/nrp/sio/embeddings_modis_2002-2022/2012/09/06/,OK,,816946
2012-09-07,2012,9,7,/nrp/sio/embeddings_modis_2002-2022/2012/09/07/,OK,,861363
2012-09-08,2012,9,8,/nrp/sio/embeddings_modis_2002-2022/2012/09/08/,OK,,813552
2012-09-09,2012,9,9,/nrp/sio/embeddings_modis_2002-2022/2012/09/09/,OK,,852555
2012-09-10,2012,9,10,/nrp/sio/embeddings_modis_2002-2022/2012/09/10/,OK,,827604
2012-09-11,2012,9,11,/nrp/sio/embeddings_modis_2002-2022/2012/09/11/,OK,,834484
2012-09-12,2012,9,12,/nrp/sio/embeddings_modis_2002-2022/2012/09/12/,OK,,841261
2012-09-13,2012,9,13,/nrp/sio/embeddings_modis_2002-2022/2012/09/13/,OK,,773761
2012-09-14,2012,9,14,/nrp/sio/embeddings_modis_2002-2022/2012/09/14/,OK,,859104
2012-09-15,2012,9,15,/nrp/sio/embeddings_modis_2002-2022/2012/09/15/,OK,,807829
2012-09-16,2012,9,16,/nrp/sio/embeddings_modis_2002-2022/2012/09/16/,OK,,858564
2012-09-17,2012,9,17,/nrp/sio/embeddings_modis_2002-2022/2012/09/17/,OK,,822903
2012-09-18,2012,9,18,/nrp/sio/embeddings_modis_2002-2022/2012/09/18/,OK,,837615
2012-09-19,2012,9,19,/nrp/sio/embeddings_modis_2002-2022/2012/09/19/,OK,,837033
2012-09-20,2012,9,20,/nrp/sio/embeddings_modis_2002-2022/2012/09/20/,OK,,828100
2012-09-21,2012,9,21,/nrp/sio/embeddings_modis_2002-2022/2012/09/21/,OK,,855219
2012-09-22,2012,9,22,/nrp/sio/embeddings_modis_2002-2022/2012/09/22/,OK,,814368
2012-09-23,2012,9,23,/nrp/sio/embeddings_modis_2002-2022/2012/09/23/,OK,,866272
2012-09-24,2012,9,24,/nrp/sio/embeddings_modis_2002-2022/2012/09/24/,OK,,814399
2012-09-25,2012,9,25,/nrp/sio/embeddings_modis_2002-2022/2012/09/25/,OK,,846159
2012-09-26,2012,9,26,/nrp/sio/embeddings_modis_2002-2022/2012/09/26/,OK,,834979
2012-09-27,2012,9,27,/nrp/sio/embeddings_modis_2002-2022/2012/09/27/,OK,,785530
2012-09-28,2012,9,28,/nrp/sio/embeddings_modis_2002-2022/2012/09/28/,OK,,851249
2012-09-29,2012,9,29,/nrp/sio/embeddings_modis_2002-2022/2012/09/29/,OK,,822565
2012-09-30,2012,9,30,/nrp/sio/embeddings_modis_2002-2022/2012/09/30/,OK,,866491
2012-10-01,2012,10,1,/nrp/sio/embeddings_modis_2002-2022/2012/10/01/,OK,,811212
2012-10-02,2012,10,2,/nrp/sio/embeddings_modis_2002-2022/2012/10/02/,OK,,860532
2012-10-03,2012,10,3,/nrp/sio/embeddings_modis_2002-2022/2012/10/03/,OK,,830040
2012-10-04,2012,10,4,/nrp/sio/embeddings_modis_2002-2022/2012/10/04/,OK,,845432
2012-10-05,2012,10,5,/nrp/sio/embeddings_modis_2002-2022/2012/10/05/,OK,,842302
2012-10-06,2012,10,6,/nrp/sio/embeddings_modis_2002-2022/2012/10/06/,OK,,830088
2012-10-07,2012,10,7,/nrp/sio/embeddings_modis_2002-2022/2012/10/07/,OK,,859074
2012-10-08,2012,10,8,/nrp/sio/embeddings_modis_2002-2022/2012/10/08/,OK,,815874
2012-10-09,2012,10,9,/nrp/sio/embeddings_modis_2002-2022/2012/10/09/,OK,,864855
2012-10-10,2012,10,10,/nrp/sio/embeddings_modis_2002-2022/2012/10/10/,OK,,822807
2012-10-11,2012,10,11,/nrp/sio/embeddings_modis_2002-2022/2012/10/11/,OK,,854143
2012-10-12,2012,10,12,/nrp/sio/embeddings_modis_2002-2022/2012/10/12/,OK,,838761
2012-10-13,2012,10,13,/nrp/sio/embeddings_modis_2002-2022/2012/10/13/,OK,,637324
2012-10-14,2012,10,14,/nrp/sio/embeddings_modis_2002-2022/2012/10/14/,OK,,858058
2012-10-15,2012,10,15,/nrp/sio/embeddings_modis_2002-2022/2012/10/15/,OK,,822585
2012-10-16,2012,10,16,/nrp/sio/embeddings_modis_2002-2022/2012/10/16/,OK,,866997
2012-10-17,2012,10,17,/nrp/sio/embeddings_modis_2002-2022/2012/10/17/,OK,,814976
2012-10-18,2012,10,18,/nrp/sio/embeddings_modis_2002-2022/2012/10/18/,OK,,863707
2012-10-19,2012,10,19,/nrp/sio/embeddings_modis_2002-2022/2012/10/19/,OK,,833696
2012-10-20,2012,10,20,/nrp/sio/embeddings_modis_2002-2022/2012/10/20/,OK,,843647
2012-10-21,2012,10,21,/nrp/sio/embeddings_modis_2002-2022/2012/10/21/,OK,,849224
2012-10-22,2012,10,22,/nrp/sio/embeddings_modis_2002-2022/2012/10/22/,OK,,826500
2012-10-23,2012,10,23,/nrp/sio/embeddings_modis_2002-2022/2012/10/23/,OK,,861365
2012-10-24,2012,10,24,/nrp/sio/embeddings_modis_2002-2022/2012/10/24/,OK,,815499
2012-10-25,2012,10,25,/nrp/sio/embeddings_modis_2002-2022/2012/10/25/,OK,,866208
2012-10-26,2012,10,26,/nrp/sio/embeddings_modis_2002-2022/2012/10/26/,OK,,827536
2012-10-27,2012,10,27,/nrp/sio/embeddings_modis_2002-2022/2012/10/27/,OK,,851308
2012-10-28,2012,10,28,/nrp/sio/embeddings_modis_2002-2022/2012/10/28/,OK,,841972
2012-10-29,2012,10,29,/nrp/sio/embeddings_modis_2002-2022/2012/10/29/,OK,,833568
2012-10-30,2012,10,30,/nrp/sio/embeddings_modis_2002-2022/2012/10/30/,OK,,856415
2012-10-31,2012,10,31,/nrp/sio/embeddings_modis_2002-2022/2012/10/31/,OK,,815959
2012-11-01,2012,11,1,/nrp/sio/embeddings_modis_2002-2022/2012/11/01/,OK,,870511
2012-11-02,2012,11,2,/nrp/sio/embeddings_modis_2002-2022/2012/11/02/,OK,,822297
2012-11-03,2012,11,3,/nrp/sio/embeddings_modis_2002-2022/2012/11/03/,OK,,864110
2012-11-04,2012,11,4,/nrp/sio/embeddings_modis_2002-2022/2012/11/04/,OK,,841251
2012-11-05,2012,11,5,/nrp/sio/embeddings_modis_2002-2022/2012/11/05/,OK,,847268
2012-11-06,2012,11,6,/nrp/sio/embeddings_modis_2002-2022/2012/11/06/,OK,,852927
2012-11-07,2012,11,7,/nrp/sio/embeddings_modis_2002-2022/2012/11/07/,OK,,832846
2012-11-08,2012,11,8,/nrp/sio/embeddings_modis_2002-2022/2012/11/08/,OK,,866757
2012-11-09,2012,11,9,/nrp/sio/embeddings_modis_2002-2022/2012/11/09/,OK,,820959
2012-11-10,2012,11,10,/nrp/sio/embeddings_modis_2002-2022/2012/11/10/,OK,,873723
2012-11-11,2012,11,11,/nrp/sio/embeddings_modis_2002-2022/2012/11/11/,OK,,836987
2012-11-12,2012,11,12,/nrp/sio/embeddings_modis_2002-2022/2012/11/12/,OK,,856528
2012-11-13,2012,11,13,/nrp/sio/embeddings_modis_2002-2022/2012/11/13/,OK,,849023
2012-11-14,2012,11,14,/nrp/sio/embeddings_modis_2002-2022/2012/11/14/,OK,,836898
2012-11-15,2012,11,15,/nrp/sio/embeddings_modis_2002-2022/2012/11/15/,OK,,865384
2012-11-16,2012,11,16,/nrp/sio/embeddings_modis_2002-2022/2012/11/16/,OK,,823101
2012-11-17,2012,11,17,/nrp/sio/embeddings_modis_2002-2022/2012/11/17/,OK,,874180
2012-11-18,2012,11,18,/nrp/sio/embeddings_modis_2002-2022/2012/11/18/,OK,,827463
2012-11-19,2012,11,19,/nrp/sio/embeddings_modis_2002-2022/2012/11/19/,OK,,864183
2012-11-20,2012,11,20,/nrp/sio/embeddings_modis_2002-2022/2012/11/20/,OK,,839366
2012-11-21,2012,11,21,/nrp/sio/embeddings_modis_2002-2022/2012/11/21/,OK,,849444
2012-11-22,2012,11,22,/nrp/sio/embeddings_modis_2002-2022/2012/11/22/,OK,,859217
2012-11-23,2012,11,23,/nrp/sio/embeddings_modis_2002-2022/2012/11/23/,OK,,828322
2012-11-24,2012,11,24,/nrp/sio/embeddings_modis_2002-2022/2012/11/24/,OK,,876403
2012-11-25,2012,11,25,/nrp/sio/embeddings_modis_2002-2022/2012/11/25/,OK,,821737
2012-11-26,2012,11,26,/nrp/sio/embeddings_modis_2002-2022/2012/11/26/,OK,,869903
2012-11-27,2012,11,27,/nrp/sio/embeddings_modis_2002-2022/2012/11/27/,OK,,838317
2012-11-28,2012,11,28,/nrp/sio/embeddings_modis_2002-2022/2012/11/28/,OK,,796222
2012-11-29,2012,11,29,/nrp/sio/embeddings_modis_2002-2022/2012/11/29/,OK,,853488
2012-11-30,2012,11,30,/nrp/sio/embeddings_modis_2002-2022/2012/11/30/,OK,,844603
2012-12-01,2012,12,1,/nrp/sio/embeddings_modis_2002-2022/2012/12/01/,OK,,870365
2012-12-02,2012,12,2,/nrp/sio/embeddings_modis_2002-2022/2012/12/02/,OK,,827370
2012-12-03,2012,12,3,/nrp/sio/embeddings_modis_2002-2022/2012/12/03/,OK,,880212
2012-12-04,2012,12,4,/nrp/sio/embeddings_modis_2002-2022/2012/12/04/,OK,,830892
2012-12-05,2012,12,5,/nrp/sio/embeddings_modis_2002-2022/2012/12/05/,OK,,867414
2012-12-06,2012,12,6,/nrp/sio/embeddings_modis_2002-2022/2012/12/06/,OK,,846641
2012-12-07,2012,12,7,/nrp/sio/embeddings_modis_2002-2022/2012/12/07/,OK,,849912
2012-12-08,2012,12,8,/nrp/sio/embeddings_modis_2002-2022/2012/12/08/,OK,,862210
2012-12-09,2012,12,9,/nrp/sio/embeddings_modis_2002-2022/2012/12/09/,OK,,835998
2012-12-10,2012,12,10,/nrp/sio/embeddings_modis_2002-2022/2012/12/10/,OK,,879656
2012-12-11,2012,12,11,/nrp/sio/embeddings_modis_2002-2022/2012/12/11/,OK,,821698
2012-12-12,2012,12,12,/nrp/sio/embeddings_modis_2002-2022/2012/12/12/,OK,,876534
2012-12-13,2012,12,13,/nrp/sio/embeddings_modis_2002-2022/2012/12/13/,OK,,839860
2012-12-14,2012,12,14,/nrp/sio/embeddings_modis_2002-2022/2012/12/14/,OK,,858951
2012-12-15,2012,12,15,/nrp/sio/embeddings_modis_2002-2022/2012/12/15/,OK,,857027
2012-12-16,2012,12,16,/nrp/sio/embeddings_modis_2002-2022/2012/12/16/,OK,,843656
2012-12-17,2012,12,17,/nrp/sio/embeddings_modis_2002-2022/2012/12/17/,OK,,871763
2012-12-18,2012,12,18,/nrp/sio/embeddings_modis_2002-2022/2012/12/18/,OK,,824760
2012-12-19,2012,12,19,/nrp/sio/embeddings_modis_2002-2022/2012/12/19/,OK,,852241
2012-12-20,2012,12,20,/nrp/sio/embeddings_modis_2002-2022/2012/12/20/,OK,,828929
2012-12-21,2012,12,21,/nrp/sio/embeddings_modis_2002-2022/2012/12/21/,OK,,866794
2012-12-22,2012,12,22,/nrp/sio/embeddings_modis_2002-2022/2012/12/22/,OK,,845470
2012-12-23,2012,12,23,/nrp/sio/embeddings_modis_2002-2022/2012/12/23/,OK,,847718
2012-12-24,2012,12,24,/nrp/sio/embeddings_modis_2002-2022/2012/12/24/,OK,,864064
